# truecount	recall	nodecounts	precision	adjaccuracy	truenodecounts	f1score	accuracy
9.300000000000000000e+02 5.043010752688171783e-01 9.300000000000000000e+01 4.557823129251700744e-01 3.684210526315789130e-02 1.000000000000000000e+02 4.788157223072996294e-01 3.684210526315789130e-02
2.340000000000000000e+02 3.888888888888888951e-01 9.300000000000000000e+01 5.321637426900585055e-01 1.137499999999999969e-02 4.500000000000000000e+01 4.493827160493827355e-01 1.137499999999999969e-02
6.100000000000000000e+01 9.180327868852459217e-01 9.300000000000000000e+01 8.750000000000000000e-01 1.568627450980392135e-01 3.300000000000000000e+01 8.960000000000000187e-01 1.568627450980392135e-01
9.700000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.699999999999999734e-01 9.699999999999999734e-01 6.600000000000000000e+01 9.847715736040608681e-01 9.699999999999999734e-01
4.900000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.100000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
4.700000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.399999999999999467e-01 9.399999999999999467e-01 3.300000000000000000e+01 9.690721649484536071e-01 9.399999999999999467e-01
7.620000000000000000e+02 6.062992125984252301e-01 9.300000000000000000e+01 3.333333333333333148e-01 3.692160153440422060e-02 9.800000000000000000e+01 4.301675977653631189e-01 3.692160153440422060e-02
9.660000000000000000e+02 4.585921325051759978e-01 9.300000000000000000e+01 2.427397260273972679e-01 1.401588255766127687e-02 1.000000000000000000e+02 3.174489430311716043e-01 1.401588255766127687e-02
9.690000000000000000e+02 5.872033023735809820e-01 9.300000000000000000e+01 5.342723004694835964e-01 6.633247843320121129e-02 1.000000000000000000e+02 5.594886922320551070e-01 6.633247843320121129e-02
7.690000000000000000e+02 4.538361508452535831e-01 9.300000000000000000e+01 2.918060200668896598e-01 2.268443288917777051e-02 9.900000000000000000e+01 3.552162849872773642e-01 2.268443288917777051e-02
1.760000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.943502824858757583e-01 9.943502824858757583e-01 9.900000000000000000e+01 9.971671388101982503e-01 9.943502824858757583e-01
2.440000000000000000e+02 6.475409836065574298e-01 9.300000000000000000e+01 8.449197860962567308e-01 5.158341495266079157e-02 9.900000000000000000e+01 7.331786542923434125e-01 5.158341495266079157e-02
2.210000000000000000e+02 2.171945701357466119e-01 9.300000000000000000e+01 6.956521739130434590e-01 1.051709027169149893e-02 8.800000000000000000e+01 3.310344827586206851e-01 1.051709027169149893e-02
2.210000000000000000e+02 2.941176470588235392e-01 9.300000000000000000e+01 4.037267080745341463e-01 1.414888985633434848e-02 7.900000000000000000e+01 3.403141361256544761e-01 1.414888985633434848e-02
1.850000000000000000e+02 2.702702702702702853e-01 9.300000000000000000e+01 1.000000000000000000e+00 1.136105430583958173e-02 6.300000000000000000e+01 4.255319148936170248e-01 1.136105430583958173e-02
2.450000000000000000e+02 6.775510204081632848e-01 9.300000000000000000e+01 7.280701754385965341e-01 5.728088336783988821e-02 6.900000000000000000e+01 7.019027484143762763e-01 5.728088336783988821e-02
1.450000000000000000e+02 6.620689655172413701e-01 9.300000000000000000e+01 2.302158273381295084e-01 1.052631578947368397e-02 5.500000000000000000e+01 3.416370106761565939e-01 1.052631578947368397e-02
3.530000000000000000e+02 3.427762039660056659e-01 9.300000000000000000e+01 5.789473684210526550e-01 1.146484745120333534e-02 9.300000000000000000e+01 4.306049822064056953e-01 1.146484745120333534e-02
2.240000000000000000e+02 5.446428571428570953e-01 9.300000000000000000e+01 5.622119815668202847e-01 1.773771445187554557e-02 7.800000000000000000e+01 5.532879818594104160e-01 1.773771445187554557e-02
1.850000000000000000e+02 3.945945945945946165e-01 9.300000000000000000e+01 7.849462365591397539e-01 1.735203232707392337e-02 6.400000000000000000e+01 5.251798561151078681e-01 1.735203232707392337e-02
4.170000000000000000e+02 2.781774580335731328e-01 9.300000000000000000e+01 8.000000000000000444e-01 1.216060383688017527e-02 7.200000000000000000e+01 4.128113879003558750e-01 1.216060383688017527e-02
4.400000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 2.200000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.677419354838709964e-01 9.677419354838709964e-01 2.200000000000000000e+01 9.836065573770491621e-01 9.677419354838709964e-01
3.600000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.729729729729730270e-01 9.729729729729730270e-01 2.800000000000000000e+01 9.863013698630136439e-01 9.729729729729730270e-01
8.000000000000000000e+01 5.875000000000000222e-01 9.300000000000000000e+01 9.591836734693877098e-01 3.430656934306569594e-01 4.500000000000000000e+01 7.286821705426356210e-01 3.430656934306569594e-01
1.130000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.186991869918699205e-01 9.186991869918699205e-01 9.100000000000000000e+01 9.576271186440677985e-01 9.186991869918699205e-01
1.190000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 7.484276729559747876e-01 3.749212350346566025e-02 5.000000000000000000e+01 8.561151079136690711e-01 3.749212350346566025e-02
1.290000000000000000e+02 9.844961240310077244e-01 9.300000000000000000e+01 9.477611940298507065e-01 9.351988217967599493e-02 5.000000000000000000e+01 9.657794676806084055e-01 9.351988217967599493e-02
1.560000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.397590361445783413e-01 9.397590361445783413e-01 1.190000000000000000e+02 9.689440993788820400e-01 9.397590361445783413e-01
1.780000000000000000e+02 6.067415730337079038e-01 9.300000000000000000e+01 9.310344827586206629e-01 1.576642335766423320e-01 8.500000000000000000e+01 7.346938775510204467e-01 1.576642335766423320e-01
1.610000000000000000e+02 8.571428571428570953e-01 9.300000000000000000e+01 9.650349650349649977e-01 2.126348228043143385e-01 8.900000000000000000e+01 9.078947368421053099e-01 2.126348228043143385e-01
1.620000000000000000e+02 7.469135802469135665e-01 9.300000000000000000e+01 9.097744360902255689e-01 1.523929471032745564e-01 6.300000000000000000e+01 8.203389830508474034e-01 1.523929471032745564e-01
1.030000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 5.900000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
5.400000000000000000e+01 2.222222222222222099e-01 9.300000000000000000e+01 2.999999999999999889e-01 7.453416149068323171e-02 3.100000000000000000e+01 2.553191489361701927e-01 7.453416149068323171e-02
1.080000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.729729729729730270e-01 3.253012048192771011e-01 7.800000000000000000e+01 9.863013698630136439e-01 3.253012048192771011e-01
1.850000000000000000e+02 7.837837837837837718e-01 9.300000000000000000e+01 9.797297297297297147e-01 6.271626297577855003e-02 5.200000000000000000e+01 8.708708708708708945e-01 6.271626297577855003e-02
2.040000000000000000e+02 9.705882352941176405e-01 9.300000000000000000e+01 9.611650485436893376e-01 2.512690355329948999e-01 1.050000000000000000e+02 9.658536585365853355e-01 2.512690355329948999e-01
1.280000000000000000e+02 9.687500000000000000e-01 9.300000000000000000e+01 9.538461538461538991e-01 1.551939924906132751e-01 5.700000000000000000e+01 9.612403100775194220e-01 1.551939924906132751e-01
1.160000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.206349206349205838e-01 9.206349206349205838e-01 7.600000000000000000e+01 9.586776859504132497e-01 9.206349206349205838e-01
2.000000000000000000e+02 5.400000000000000355e-01 9.300000000000000000e+01 7.448275862068965969e-01 6.498194945848374815e-02 8.200000000000000000e+01 6.260869565217391797e-01 6.498194945848374815e-02
8.800000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.777777777777777457e-01 9.777777777777777457e-01 4.700000000000000000e+01 9.887640449438201973e-01 9.777777777777777457e-01
3.600000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 9.729729729729730270e-01 9.729729729729730270e-01 2.600000000000000000e+01 9.863013698630136439e-01 9.729729729729730270e-01
